temp,atemp,humidity,windspeed,year,season,month,weekday,hour,workingday,holiday,weather,casual,registered,tot
21.32,25.0,63.0,15.0013,2011,2,6,2,2,1,0,1,0,9,9
20.5,24.24,68.0,16.9979,2011,2,6,2,3,1,0,1,0,1,1
20.5,24.24,63.0,19.0012,2011,2,6,2,4,1,0,1,0,4,4
19.68,23.485,67.0,19.0012,2011,2,6,2,5,1,0,1,1,20,21
20.5,24.24,63.0,16.9979,2011,2,6,2,6,1,0,1,11,110,121
22.14,25.76,60.0,8.9981,2011,2,6,2,7,1,0,1,22,348,370
23.78,27.275,53.0,8.9981,2011,2,6,2,8,1,0,1,53,445,498
24.6,31.06,49.0,0.0,2011,2,6,2,9,1,0,1,22,185,207
26.24,31.06,47.0,11.0014,2011,2,6,2,10,1,0,1,27,108,135
27.88,31.82,36.0,0.0,2011,2,6,2,11,1,0,1,49,115,164
28.7,31.82,34.0,15.0013,2011,2,6,2,12,1,0,1,33,178,211
30.34,32.575,28.0,19.0012,2011,2,6,2,13,1,0,1,43,146,189
30.34,32.575,28.0,0.0,2011,2,6,2,14,1,0,1,50,128,178
31.16,33.335,27.0,0.0,2011,2,6,2,15,1,0,1,33,131,164
31.16,33.335,27.0,8.9981,2011,2,6,2,16,1,0,1,47,265,312
30.34,32.575,28.0,7.0015,2011,2,6,2,17,1,0,1,83,555,638
29.52,32.575,32.0,8.9981,2011,2,6,2,18,1,0,1,80,527,607
28.7,31.82,37.0,19.0012,2011,2,6,2,19,1,0,1,54,362,416
27.06,31.06,44.0,11.0014,2011,2,6,2,20,1,0,1,57,273,330
26.24,31.06,47.0,15.0013,2011,2,6,2,21,1,0,1,48,209,257
25.42,31.06,50.0,7.0015,2011,2,6,2,22,1,0,1,31,144,175
25.42,31.06,53.0,0.0,2011,2,6,2,23,1,0,1,17,90,107
24.6,31.06,56.0,7.0015,2011,2,6,3,0,1,0,1,9,38,47
23.78,27.275,60.0,0.0,2011,2,6,3,1,1,0,1,4,13,17
24.6,31.06,56.0,6.0032,2011,2,6,3,2,1,0,1,1,4,5
22.96,26.515,73.0,6.0032,2011,2,6,3,3,1,0,2,0,4,4
22.96,26.515,68.0,7.0015,2011,2,6,3,4,1,0,2,0,6,6
24.6,30.305,64.0,12.998,2011,2,6,3,5,1,0,1,7,18,25
23.78,27.275,73.0,11.0014,2011,2,6,3,6,1,0,3,8,104,112
22.96,26.515,78.0,11.0014,2011,2,6,3,7,1,0,3,16,172,188
24.6,29.545,69.0,8.9981,2011,2,6,3,8,1,0,2,24,364,388
25.42,30.305,65.0,12.998,2011,2,6,3,9,1,0,2,29,232,261
27.06,31.06,61.0,16.9979,2011,2,6,3,10,1,0,2,18,103,121
27.88,31.82,61.0,19.9995,2011,2,6,3,11,1,0,2,33,117,150
29.52,33.335,54.0,26.0027,2011,2,6,3,12,1,0,1,41,165,206
29.52,33.335,54.0,16.9979,2011,2,6,3,13,1,0,2,37,114,151
29.52,33.335,54.0,22.0028,2011,2,6,3,14,1,0,2,39,114,153
28.7,32.575,61.0,19.9995,2011,2,6,3,15,1,0,2,32,127,159
27.06,31.06,69.0,12.998,2011,2,6,3,16,1,0,3,36,258,294
26.24,29.545,78.0,7.0015,2011,2,6,3,17,1,0,2,42,230,272
26.24,28.79,83.0,15.0013,2011,2,6,3,18,1,0,1,26,299,325
25.42,28.79,83.0,19.0012,2011,2,6,3,19,1,0,1,58,269,327
25.42,28.79,83.0,22.0028,2011,2,6,3,20,1,0,1,25,176,201
25.42,28.79,83.0,16.9979,2011,2,6,3,21,1,0,3,34,154,188
25.42,28.79,83.0,16.9979,2011,2,6,3,22,1,0,3,24,127,151
24.6,28.03,83.0,16.9979,2011,2,6,3,23,1,0,3,2,14,16
22.96,26.515,88.0,6.0032,2011,2,6,4,0,1,0,1,3,21,24
22.96,26.515,94.0,8.9981,2011,2,6,4,1,1,0,1,4,19,23
22.96,26.515,94.0,7.0015,2011,2,6,4,2,1,0,1,2,11,13
22.96,26.515,94.0,7.0015,2011,2,6,4,3,1,0,1,1,5,6
22.14,25.76,94.0,8.9981,2011,2,6,4,4,1,0,1,1,5,6
22.14,25.76,100.0,0.0,2011,2,6,4,5,1,0,1,1,12,13
22.96,26.515,94.0,0.0,2011,2,6,4,6,1,0,1,8,89,97
24.6,28.03,83.0,0.0,2011,2,6,4,7,1,0,1,25,225,250
24.6,28.03,83.0,0.0,2011,2,6,4,8,1,0,2,28,426,454
28.7,32.575,58.0,12.998,2011,2,6,4,9,1,0,1,28,196,224
28.7,32.575,58.0,12.998,2011,2,6,4,10,1,0,1,44,126,170
27.88,31.82,69.0,16.9979,2011,2,6,4,11,1,0,1,43,138,181
28.7,32.575,65.0,16.9979,2011,2,6,4,12,1,0,1,49,194,243
30.34,34.09,62.0,19.0012,2011,2,6,4,13,1,0,1,48,156,204
31.16,34.85,52.0,12.998,2011,2,6,4,14,1,0,1,73,142,215
31.98,34.85,43.0,15.0013,2011,2,6,4,15,1,0,1,62,181,243
31.16,34.09,45.0,11.0014,2011,2,6,4,16,1,0,1,69,286,355
31.16,34.09,40.0,12.998,2011,2,6,4,17,1,0,3,85,467,552
31.16,34.09,40.0,12.998,2011,2,6,4,18,1,0,3,62,388,450
26.24,28.79,83.0,16.9979,2011,2,6,4,19,1,0,3,53,275,328
26.24,29.545,78.0,7.0015,2011,2,6,4,20,1,0,1,40,192,232
26.24,29.545,78.0,6.0032,2011,2,6,4,21,1,0,1,49,159,208
25.42,28.03,88.0,8.9981,2011,2,6,4,22,1,0,1,48,127,175
25.42,28.79,83.0,8.9981,2011,2,6,4,23,1,0,1,37,141,178
25.42,28.03,88.0,8.9981,2011,2,6,5,0,0,0,1,21,83,104
25.42,28.79,83.0,7.0015,2011,2,6,5,1,0,0,1,15,80,95
24.6,27.275,88.0,0.0,2011,2,6,5,2,0,0,1,16,37,53
24.6,27.275,88.0,6.0032,2011,2,6,5,3,0,0,1,4,16,20
24.6,27.275,88.0,6.0032,2011,2,6,5,4,0,0,1,1,4,5
25.42,28.79,83.0,0.0,2011,2,6,5,5,0,0,1,1,6,7
25.42,28.79,83.0,7.0015,2011,2,6,5,6,0,0,1,9,18,27
26.24,29.545,78.0,8.9981,2011,2,6,5,7,0,0,1,12,45,57
27.06,30.305,78.0,6.0032,2011,2,6,5,8,0,0,1,28,103,131
28.7,32.575,61.0,15.0013,2011,2,6,5,9,0,0,1,62,156,218
29.52,34.09,62.0,12.998,2011,2,6,5,10,0,0,1,68,176,244
29.52,34.09,62.0,8.9981,2011,2,6,5,11,0,0,1,134,270,404
30.34,34.85,66.0,6.0032,2011,2,6,5,12,0,0,1,162,258,420
31.16,34.85,55.0,0.0,2011,2,6,5,13,0,0,1,135,192,327
32.8,36.365,46.0,19.0012,2011,2,6,5,14,0,0,2,138,196,334
33.62,37.88,46.0,8.9981,2011,2,6,5,15,0,0,2,153,214,367
31.16,34.85,52.0,15.0013,2011,2,6,5,16,0,0,2,193,275,468
31.16,34.09,48.0,11.0014,2011,2,6,5,17,0,0,2,210,239,449
30.34,34.09,55.0,12.998,2011,2,6,5,18,0,0,2,118,263,381
30.34,33.335,51.0,7.0015,2011,2,6,5,19,0,0,2,99,227,326
29.52,33.335,58.0,8.9981,2011,2,6,5,20,0,0,2,61,127,188
29.52,34.09,66.0,7.0015,2011,2,6,5,21,0,0,2,58,125,183
29.52,34.09,62.0,8.9981,2011,2,6,5,22,0,0,2,56,105,161
29.52,34.09,62.0,0.0,2011,2,6,5,23,0,0,2,53,97,150
28.7,32.575,65.0,0.0,2011,2,6,6,0,0,0,1,18,71,89
28.7,32.575,65.0,6.0032,2011,2,6,6,1,0,0,2,17,59,76
27.88,31.82,74.0,6.0032,2011,2,6,6,2,0,0,1,13,59,72
27.06,30.305,78.0,8.9981,2011,2,6,6,3,0,0,2,14,16,30
27.06,31.06,74.0,8.9981,2011,2,6,6,4,0,0,2,7,10,17
27.06,30.305,78.0,0.0,2011,2,6,6,5,0,0,2,7,12,19
27.06,30.305,78.0,11.0014,2011,2,6,6,6,0,0,2,11,22,33
27.06,30.305,78.0,11.0014,2011,2,6,6,7,0,0,2,35,36,71
27.88,31.82,74.0,7.0015,2011,2,6,6,8,0,0,3,25,59,84
27.88,31.82,74.0,7.0015,2011,2,6,6,9,0,0,2,58,111,169
28.7,32.575,61.0,7.0015,2011,2,6,6,10,0,0,2,86,158,244
29.52,33.335,58.0,6.0032,2011,2,6,6,11,0,0,2,141,236,377
30.34,34.09,55.0,6.0032,2011,2,6,6,12,0,0,2,141,255,396
30.34,33.335,51.0,0.0,2011,2,6,6,13,0,0,2,149,214,363
30.34,34.09,58.0,7.0015,2011,2,6,6,14,0,0,3,124,193,317
30.34,34.09,55.0,7.0015,2011,2,6,6,15,0,0,2,146,216,362
31.16,34.09,48.0,0.0,2011,2,6,6,16,0,0,2,121,257,378
30.34,33.335,51.0,0.0,2011,2,6,6,17,0,0,1,159,238,397
30.34,34.09,58.0,6.0032,2011,2,6,6,18,0,0,2,78,218,296
29.52,34.09,62.0,8.9981,2011,2,6,6,19,0,0,1,94,217,311
28.7,32.575,70.0,12.998,2011,2,6,6,20,0,0,1,86,146,232
27.88,31.82,79.0,8.9981,2011,2,6,6,21,0,0,1,57,110,167
27.06,30.305,78.0,15.0013,2011,2,6,6,22,0,0,1,38,114,152
27.06,30.305,78.0,12.998,2011,2,6,6,23,0,0,1,14,78,92
27.06,31.06,50.0,0.0,2011,3,7,4,0,1,0,1,20,48,68
27.06,31.06,50.0,0.0,2011,3,7,4,1,1,0,1,15,16,31
25.42,30.305,69.0,0.0,2011,3,7,4,2,1,0,1,6,7,13
26.24,31.06,53.0,0.0,2011,3,7,4,3,1,0,1,5,6,11
25.42,31.06,57.0,0.0,2011,3,7,4,4,1,0,1,1,5,6
24.6,30.305,64.0,8.9981,2011,3,7,4,5,1,0,1,3,27,30
25.42,30.305,61.0,8.9981,2011,3,7,4,6,1,0,1,11,97,108
27.06,31.06,54.0,7.0015,2011,3,7,4,7,1,0,1,25,218,243
28.7,31.82,42.0,11.0014,2011,3,7,4,8,1,0,1,39,453,492
30.34,32.575,35.0,11.0014,2011,3,7,4,9,1,0,1,58,202,260
31.16,33.335,33.0,11.0014,2011,3,7,4,10,1,0,1,61,109,170
32.8,34.85,26.0,0.0,2011,3,7,4,11,1,0,1,68,146,214
32.8,34.85,26.0,0.0,2011,3,7,4,12,1,0,1,83,180,263
32.8,34.09,24.0,0.0,2011,3,7,4,13,1,0,1,83,209,292
33.62,34.85,23.0,12.998,2011,3,7,4,14,1,0,1,78,225,303
33.62,34.85,21.0,16.9979,2011,3,7,4,15,1,0,1,82,299,381
33.62,34.85,17.0,0.0,2011,3,7,4,16,1,0,1,85,342,427
33.62,34.85,21.0,12.998,2011,3,7,4,17,1,0,1,99,362,461
32.8,34.09,24.0,16.9979,2011,3,7,4,18,1,0,1,98,324,422
31.98,33.335,25.0,12.998,2011,3,7,4,19,1,0,1,80,238,318
29.52,32.575,42.0,15.0013,2011,3,7,4,20,1,0,1,84,185,269
28.7,31.82,45.0,12.998,2011,3,7,4,21,1,0,1,69,149,218
28.7,31.82,42.0,0.0,2011,3,7,4,22,1,0,1,49,173,222
27.88,31.82,47.0,6.0032,2011,3,7,4,23,1,0,1,44,96,140
27.88,31.82,47.0,6.0032,2011,3,7,5,0,0,0,1,31,84,115
27.06,31.06,54.0,0.0,2011,3,7,5,1,0,0,1,20,58,78
26.24,31.06,53.0,0.0,2011,3,7,5,2,0,0,1,9,43,52
26.24,31.06,53.0,0.0,2011,3,7,5,3,0,0,1,5,21,26
25.42,30.305,61.0,0.0,2011,3,7,5,4,0,0,1,3,8,11
23.78,27.275,73.0,7.0015,2011,3,7,5,5,0,0,1,1,13,14
25.42,30.305,69.0,7.0015,2011,3,7,5,6,0,0,1,11,21,32
26.24,30.305,65.0,0.0,2011,3,7,5,7,0,0,1,10,35,45
27.88,31.82,57.0,0.0,2011,3,7,5,8,0,0,1,38,94,132
30.34,33.335,51.0,6.0032,2011,3,7,5,9,0,0,1,55,124,179
32.8,35.605,36.0,0.0,2011,3,7,5,10,0,0,1,103,168,271
32.8,35.605,36.0,6.0032,2011,3,7,5,11,0,0,1,144,213,357
33.62,35.605,30.0,8.9981,2011,3,7,5,12,0,0,1,142,232,374
33.62,35.605,30.0,7.0015,2011,3,7,5,13,0,0,1,178,226,404
34.44,35.605,20.0,0.0,2011,3,7,5,14,0,0,1,177,215,392
35.26,36.365,19.0,11.0014,2011,3,7,5,15,0,0,1,168,163,331
36.08,37.12,22.0,15.0013,2011,3,7,5,16,0,0,1,206,192,398
34.44,36.365,30.0,15.0013,2011,3,7,5,17,0,0,1,179,170,349
33.62,35.605,30.0,19.0012,2011,3,7,5,18,0,0,1,193,190,383
32.8,34.85,33.0,15.0013,2011,3,7,5,19,0,0,1,156,149,305
31.16,34.09,45.0,19.0012,2011,3,7,5,20,0,0,1,136,148,284
30.34,33.335,48.0,12.998,2011,3,7,5,21,0,0,1,95,137,232
29.52,33.335,51.0,11.0014,2011,3,7,5,22,0,0,1,78,123,201
29.52,33.335,54.0,19.0012,2011,3,7,5,23,0,0,1,66,88,154
28.7,32.575,58.0,15.0013,2011,3,7,6,0,0,0,1,47,97,144
28.7,32.575,61.0,11.0014,2011,3,7,6,1,0,0,2,23,55,78
28.7,32.575,58.0,12.998,2011,3,7,6,2,0,0,1,19,50,69
27.88,31.82,65.0,6.0032,2011,3,7,6,3,0,0,3,8,25,33
27.88,31.82,65.0,6.0032,2011,3,7,6,4,0,0,3,3,2,5
25.42,28.79,83.0,12.998,2011,3,7,6,5,0,0,3,0,1,1
25.42,27.275,94.0,6.0032,2011,3,7,6,6,0,0,2,0,3,3
26.24,28.79,89.0,12.998,2011,3,7,6,7,0,0,2,3,22,25
27.88,31.82,79.0,15.0013,2011,3,7,6,8,0,0,1,39,53,92
28.7,33.335,74.0,16.9979,2011,3,7,6,9,0,0,1,82,99,181
30.34,34.85,66.0,11.0014,2011,3,7,6,10,0,0,1,131,133,264
31.16,35.605,62.0,7.0015,2011,3,7,6,11,0,0,1,215,175,390
32.8,37.88,55.0,7.0015,2011,3,7,6,12,0,0,1,198,206,404
32.8,38.635,59.0,15.0013,2011,3,7,6,13,0,0,1,248,173,421
33.62,39.395,56.0,16.9979,2011,3,7,6,14,0,0,1,225,150,375
34.44,40.15,53.0,19.9995,2011,3,7,6,15,0,0,1,194,182,376
34.44,40.15,53.0,19.9995,2011,3,7,6,16,0,0,1,195,219,414
32.8,37.12,49.0,56.9969,2011,3,7,6,17,0,0,3,181,177,358
32.8,37.12,49.0,56.9969,2011,3,7,6,18,0,0,3,74,107,181
27.06,30.305,83.0,12.998,2011,3,7,6,19,0,0,2,100,83,183
27.06,30.305,83.0,0.0,2011,3,7,6,20,0,0,3,83,93,176
27.06,30.305,83.0,11.0014,2011,3,7,6,21,0,0,2,75,92,167
27.06,30.305,78.0,7.0015,2011,3,7,6,22,0,0,2,69,93,162
26.24,28.79,83.0,11.0014,2011,3,7,6,23,0,0,1,70,77,147
26.24,28.79,83.0,8.9981,2011,3,7,0,0,0,1,1,63,77,140
26.24,28.79,83.0,6.0032,2011,3,7,0,1,0,1,1,43,76,119
26.24,28.79,83.0,0.0,2011,3,7,0,2,0,1,1,33,30,63
26.24,29.545,78.0,0.0,2011,3,7,0,3,0,1,1,13,13,26
27.06,30.305,78.0,6.0032,2011,3,7,0,4,0,1,2,8,4,12
26.24,28.79,83.0,8.9981,2011,3,7,0,5,0,1,2,1,3,4
26.24,28.79,89.0,11.0014,2011,3,7,0,6,0,1,1,5,11,16
27.06,30.305,83.0,8.9981,2011,3,7,0,7,0,1,1,17,19,36
28.7,33.335,74.0,7.0015,2011,3,7,0,8,0,1,1,42,44,86
29.52,34.09,66.0,6.0032,2011,3,7,0,9,0,1,2,142,96,238
31.16,34.85,55.0,6.0032,2011,3,7,0,10,0,1,2,166,114,280
31.16,34.85,55.0,6.0032,2011,3,7,0,11,0,1,2,177,172,349
31.98,35.605,52.0,0.0,2011,3,7,0,12,0,1,2,237,210,447
31.98,35.605,49.0,0.0,2011,3,7,0,13,0,1,2,242,181,423
32.8,36.365,46.0,0.0,2011,3,7,0,14,0,1,1,235,173,408
33.62,37.12,43.0,6.0032,2011,3,7,0,15,0,1,1,224,184,408
33.62,37.12,41.0,0.0,2011,3,7,0,16,0,1,1,236,216,452
32.8,36.365,46.0,0.0,2011,3,7,0,17,0,1,1,240,196,436
32.8,36.365,46.0,8.9981,2011,3,7,0,18,0,1,1,222,196,418
31.98,35.605,49.0,11.0014,2011,3,7,0,19,0,1,2,170,205,375
31.16,34.85,55.0,7.0015,2011,3,7,0,20,0,1,2,195,191,386
30.34,34.09,62.0,7.0015,2011,3,7,0,21,0,1,2,195,262,457
30.34,34.09,62.0,8.9981,2011,3,7,0,22,0,1,2,115,211,326
29.52,34.09,70.0,7.0015,2011,3,7,0,23,0,1,2,44,94,138
28.7,32.575,65.0,11.0014,2011,3,7,1,0,1,0,2,19,36,55
28.7,32.575,65.0,7.0015,2011,3,7,1,1,1,0,1,15,24,39
27.06,31.06,74.0,6.0032,2011,3,7,1,2,1,0,1,8,5,13
27.06,31.06,74.0,15.0013,2011,3,7,1,3,1,0,1,1,7,8
27.06,31.06,69.0,11.0014,2011,3,7,1,4,1,0,1,1,4,5
27.06,31.06,69.0,0.0,2011,3,7,1,5,1,0,1,1,19,20
27.06,31.06,74.0,6.0032,2011,3,7,1,6,1,0,1,3,91,94
28.7,32.575,65.0,6.0032,2011,3,7,1,7,1,0,1,22,248,270
29.52,34.09,62.0,8.9981,2011,3,7,1,8,1,0,1,41,391,432
30.34,34.09,58.0,8.9981,2011,3,7,1,9,1,0,1,50,177,227
31.16,34.85,52.0,7.0015,2011,3,7,1,10,1,0,1,55,84,139
31.98,34.85,46.0,7.0015,2011,3,7,1,11,1,0,1,75,97,172
32.8,36.365,43.0,7.0015,2011,3,7,1,12,1,0,1,71,130,201
33.62,37.12,43.0,7.0015,2011,3,7,1,13,1,0,1,67,136,203
32.8,37.12,49.0,11.0014,2011,3,7,1,14,1,0,1,66,112,178
33.62,37.12,43.0,0.0,2011,3,7,1,15,1,0,1,51,111,162
33.62,37.88,46.0,7.0015,2011,3,7,1,16,1,0,1,79,202,281
33.62,37.88,46.0,7.0015,2011,3,7,1,17,1,0,1,79,466,545
32.8,37.88,55.0,11.0014,2011,3,7,1,18,1,0,1,70,426,496
32.8,38.635,59.0,8.9981,2011,3,7,1,19,1,0,1,71,297,368
31.16,36.365,66.0,7.0015,2011,3,7,1,20,1,0,1,59,225,284
31.98,37.12,62.0,16.9979,2011,3,7,1,21,1,0,1,77,168,245
31.16,36.365,66.0,15.0013,2011,3,7,1,22,1,0,1,31,124,155
30.34,34.85,66.0,11.0014,2011,3,7,1,23,1,0,1,19,54,73
29.52,34.85,74.0,12.998,2011,3,7,2,0,1,0,1,11,26,37
28.7,33.335,74.0,8.9981,2011,3,7,2,1,1,0,1,4,11,15
28.7,33.335,79.0,6.0032,2011,3,7,2,2,1,0,1,1,4,5
28.7,33.335,79.0,0.0,2011,3,7,2,3,1,0,1,0,6,6
27.88,31.82,83.0,6.0032,2011,3,7,2,4,1,0,2,0,6,6
27.88,31.82,83.0,6.0032,2011,3,7,2,5,1,0,1,5,30,35
28.7,33.335,79.0,6.0032,2011,3,7,2,6,1,0,1,9,112,121
29.52,34.85,79.0,0.0,2011,3,7,2,7,1,0,2,24,288,312
29.52,34.85,74.0,7.0015,2011,3,7,2,8,1,0,2,31,397,428
28.7,33.335,79.0,12.998,2011,3,7,2,9,1,0,3,31,158,189
28.7,33.335,79.0,6.0032,2011,3,7,2,10,1,0,3,13,30,43
29.52,34.85,74.0,0.0,2011,3,7,2,11,1,0,2,24,103,127
30.34,34.85,66.0,6.0032,2011,3,7,2,12,1,0,2,38,114,152
30.34,34.85,70.0,7.0015,2011,3,7,2,13,1,0,2,33,107,140
31.16,36.365,66.0,19.0012,2011,3,7,2,14,1,0,1,50,113,163
31.16,36.365,70.0,19.0012,2011,3,7,2,15,1,0,1,55,130,185
31.16,36.365,70.0,16.9979,2011,3,7,2,16,1,0,1,57,218,275
31.98,37.12,59.0,15.0013,2011,3,7,2,17,1,0,1,79,517,596
31.16,35.605,62.0,12.998,2011,3,7,2,18,1,0,1,77,486,563
30.34,34.85,70.0,15.0013,2011,3,7,2,19,1,0,1,71,323,394
29.52,34.85,74.0,16.9979,2011,3,7,2,20,1,0,1,55,257,312
28.7,33.335,79.0,12.998,2011,3,7,2,21,1,0,1,66,175,241
28.7,33.335,79.0,12.998,2011,3,7,2,22,1,0,1,30,156,186
27.88,31.82,83.0,15.0013,2011,3,7,2,23,1,0,1,20,78,98
27.06,29.545,89.0,8.9981,2011,3,7,3,0,1,0,1,6,29,35
27.06,29.545,89.0,12.998,2011,3,7,3,1,1,0,1,2,14,16
27.06,29.545,89.0,12.998,2011,3,7,3,2,1,0,1,1,7,8
26.24,28.03,94.0,7.0015,2011,3,7,3,3,1,0,1,2,2,4
26.24,28.79,89.0,7.0015,2011,3,7,3,4,1,0,1,0,4,4
26.24,28.79,89.0,7.0015,2011,3,7,3,5,1,0,1,2,30,32
26.24,28.79,89.0,8.9981,2011,3,7,3,6,1,0,2,11,107,118
27.06,29.545,89.0,7.0015,2011,3,7,3,7,1,0,2,13,279,292
28.7,33.335,79.0,12.998,2011,3,7,3,8,1,0,2,28,415,443
30.34,34.85,70.0,11.0014,2011,3,7,3,9,1,0,1,25,154,179
31.98,37.12,62.0,0.0,2011,3,7,3,10,1,0,1,29,72,101
33.62,38.635,52.0,8.9981,2011,3,7,3,11,1,0,1,30,112,142
34.44,38.635,41.0,0.0,2011,3,7,3,12,1,0,1,32,139,171
35.26,39.395,41.0,0.0,2011,3,7,3,13,1,0,1,48,107,155
35.26,39.395,41.0,16.9979,2011,3,7,3,14,1,0,1,39,121,160
35.26,39.395,41.0,16.9979,2011,3,7,3,15,1,0,1,47,119,166
35.26,38.635,39.0,15.0013,2011,3,7,3,16,1,0,1,47,218,265
35.26,37.88,36.0,16.9979,2011,3,7,3,17,1,0,1,80,489,569
34.44,37.88,44.0,19.9995,2011,3,7,3,18,1,0,1,70,492,562
33.62,38.635,52.0,19.0012,2011,3,7,3,19,1,0,1,79,286,365
31.16,35.605,58.0,23.9994,2011,3,7,3,20,1,0,1,61,224,285
30.34,34.09,62.0,11.0014,2011,3,7,3,21,1,0,1,39,170,209
30.34,34.09,62.0,11.0014,2011,3,7,3,22,1,0,1,32,150,182
29.52,34.09,66.0,0.0,2011,3,7,3,23,1,0,1,31,98,129
30.34,34.85,66.0,7.0015,2011,3,7,4,0,1,0,1,6,41,47
29.52,34.85,79.0,0.0,2011,3,7,4,1,1,0,1,9,25,34
28.7,33.335,74.0,11.0014,2011,3,7,4,2,1,0,2,10,12,22
27.88,31.82,79.0,7.0015,2011,3,7,4,3,1,0,1,2,4,6
28.7,33.335,79.0,16.9979,2011,3,7,4,4,1,0,1,7,4,11
27.88,31.82,79.0,16.9979,2011,3,7,4,5,1,0,1,3,24,27
28.7,33.335,74.0,7.0015,2011,3,7,4,6,1,0,1,11,91,102
28.7,33.335,79.0,12.998,2011,3,7,4,7,1,0,2,30,302,332
29.52,34.85,74.0,16.9979,2011,3,7,4,8,1,0,2,36,421,457
31.16,36.365,70.0,19.9995,2011,3,7,4,9,1,0,2,30,211,241
30.34,34.85,70.0,23.9994,2011,3,7,4,10,1,0,2,30,108,138
30.34,35.605,74.0,16.9979,2011,3,7,4,11,1,0,2,61,104,165
31.16,36.365,70.0,19.0012,2011,3,7,4,12,1,0,2,49,164,213
31.98,37.88,66.0,19.0012,2011,3,7,4,13,1,0,2,54,175,229
32.8,39.395,63.0,23.9994,2011,3,7,4,14,1,0,2,53,163,216
32.8,39.395,63.0,23.9994,2011,3,7,4,15,1,0,2,39,102,141
27.88,31.82,83.0,30.0026,2011,3,7,4,16,1,0,3,27,105,132
27.06,29.545,89.0,30.0026,2011,3,7,4,17,1,0,3,6,161,167
27.06,30.305,83.0,6.0032,2011,3,7,4,18,1,0,1,35,281,316
27.06,30.305,83.0,6.0032,2011,3,7,4,19,1,0,1,45,225,270
27.06,30.305,83.0,11.0014,2011,3,7,4,20,1,0,1,30,220,250
27.06,30.305,83.0,16.9979,2011,3,7,4,21,1,0,2,46,158,204
27.06,30.305,78.0,12.998,2011,3,7,4,22,1,0,2,33,136,169
27.06,30.305,78.0,6.0032,2011,3,7,4,23,1,0,2,40,111,151
27.06,30.305,83.0,8.9981,2011,3,7,5,0,0,0,2,31,90,121
26.24,28.79,89.0,7.0015,2011,3,7,5,1,0,0,2,5,48,53
26.24,28.79,89.0,11.0014,2011,3,7,5,2,0,0,1,12,43,55
26.24,28.79,89.0,8.9981,2011,3,7,5,3,0,0,1,7,23,30
26.24,28.79,83.0,15.0013,2011,3,7,5,4,0,0,1,2,4,6
25.42,28.03,88.0,11.0014,2011,3,7,5,5,0,0,2,4,11,15
26.24,28.79,83.0,12.998,2011,3,7,5,6,0,0,2,11,27,38
27.06,30.305,78.0,12.998,2011,3,7,5,7,0,0,1,21,50,71
28.7,32.575,70.0,16.9979,2011,3,7,5,8,0,0,1,68,114,182
30.34,34.09,58.0,19.0012,2011,3,7,5,9,0,0,1,77,170,247
31.16,34.85,52.0,11.0014,2011,3,7,5,10,0,0,1,87,177,264
31.98,34.85,46.0,19.9995,2011,3,7,5,11,0,0,1,101,189,290
32.8,36.365,46.0,16.9979,2011,3,7,5,12,0,0,1,145,221,366
33.62,37.12,41.0,15.0013,2011,3,7,5,13,0,0,1,167,249,416
34.44,37.12,36.0,8.9981,2011,3,7,5,14,0,0,1,158,215,373
34.44,36.365,34.0,6.0032,2011,3,7,5,15,0,0,1,182,220,402
33.62,36.365,38.0,0.0,2011,3,7,5,16,0,0,1,171,245,416
34.44,36.365,32.0,0.0,2011,3,7,5,17,0,0,1,160,241,401
33.62,36.365,36.0,7.0015,2011,3,7,5,18,0,0,1,132,246,378
31.16,34.85,55.0,11.0014,2011,3,7,5,19,0,0,1,128,178,306
31.16,35.605,58.0,15.0013,2011,3,7,5,20,0,0,1,129,185,314
30.34,34.09,58.0,11.0014,2011,3,7,5,21,0,0,1,83,155,238
29.52,34.09,62.0,11.0014,2011,3,7,5,22,0,0,1,60,154,214
29.52,33.335,58.0,12.998,2011,3,7,5,23,0,0,1,47,93,140
28.7,32.575,61.0,11.0014,2011,3,7,6,0,0,0,1,42,112,154
28.7,32.575,61.0,8.9981,2011,3,7,6,1,0,0,1,19,94,113
27.88,31.82,69.0,6.0032,2011,3,7,6,2,0,0,1,28,68,96
27.06,31.06,74.0,6.0032,2011,3,7,6,3,0,0,1,6,19,25
27.06,31.06,69.0,6.0032,2011,3,7,6,4,0,0,1,0,5,5
27.06,31.06,74.0,0.0,2011,3,7,6,5,0,0,1,7,10,17
26.24,29.545,78.0,6.0032,2011,3,7,6,6,0,0,1,8,17,25
28.7,32.575,70.0,6.0032,2011,3,7,6,7,0,0,1,27,38,65
29.52,34.09,66.0,0.0,2011,3,7,6,8,0,0,1,27,65,92
30.34,34.85,66.0,6.0032,2011,3,7,6,9,0,0,1,62,107,169
31.16,34.85,55.0,8.9981,2011,3,7,6,10,0,0,1,95,173,268
31.98,36.365,55.0,12.998,2011,3,7,6,11,0,0,1,110,177,287
33.62,37.88,46.0,19.0012,2011,3,7,6,12,0,0,1,133,244,377
32.8,36.365,46.0,19.9995,2011,3,7,6,13,0,0,1,139,228,367
33.62,37.12,41.0,22.0028,2011,3,7,6,14,0,0,1,122,227,349
34.44,37.12,39.0,19.0012,2011,3,7,6,15,0,0,1,142,219,361
34.44,37.88,41.0,19.0012,2011,3,7,6,16,0,0,1,128,244,372
